X,Y,Z
-0.00638786,-0.966382,2.48599
-0.148611,-0.0572982,2.44771
-0.162125,-0.0020195,2.4961
-0.172872,0.312747,2.48507
-0.166313,0.52069,2.44126
-0.363808,0.227604,2.45583
-0.561197,0.203768,2.34318
-0.737491,0.178682,2.23045
-0.803606,0.153591,2.17127
0.0155695,0.253368,2.53907
0.242655,0.234477,2.52091
0.444872,0.235879,2.48598
0.537599,0.234663,2.46114
-0.225685,-0.14772,2.41553
-0.234913,-0.584067,2.46648
-0.242913,-0.928238,2.54815
-0.226591,-0.961713,2.4782
-0.0600493,-0.141149,2.45687
-0.0418661,-0.579732,2.46292
-0.0227219,-0.932884,2.55595
-0.00641838,-0.966343,2486
-0.148659,-0.0575105,2.44775
-0.16217,-0.00215002,2.49613
-0.173011,0.312797,2.48502
-0.166355,0.520601,2.44127
-0.363813,0.227378,2.45595
-0.56131,0.203409,2.34326
-0.737539,0.177151,2.23065
-0.803817,0.152722,2.17124
0.0154704,0.253188,2.53912
0.242473,0.233922,2.52102
0.444702,0.235097,2.48591
0.537387,0.233693,2.46104
-0.225702,-0.147927,2.41567
-0.234922,-0.584119,2.46654
-0.242905,-0.928373,2.54818
-0.226606,-0.961858,2.47822
-0.0600938,-0.141279,2.45686
-0.0418695,-0.579725,2.46292
-0.0227349,-0.932854,2.55597
-0.00644799,-0.966317,2.48601
-0.148699,-0.0577113,2.44779
-0.162209,-0.00227364,2.49616
-0.173135,0.312849,2.48496
-0.166402,0.520517,2.44128
-0.363814,0.227179,2.45606
-0.561417,0.203084,2.34331
-0.737592,0.175838,2.23081
-0.804057,0.151878,2.17133
0.0153745,0.253022,2.53918
0.242225,0.233326,2.52113
0.444472,0.234336,2.48587
0.537134,0.232845,2.46103
-0.22571,-0.14812,2.41581
-0.234935,-0.584168,2.46659
-0.242903,-0.928529,2.5482
-0.226626,-0.962026,2.47824
-0.060134,-0.141403,2.45687
-0.041875,-0.57972,2.46293
-0.0227477,-0.93287,2.55599
-0.00647767,-0.966341,2.48603
-0.148737,-0.0579133,2.44783
-0.162251,-0.00240194,2.4962
-0.17329,0.312897,2.4849
-0.16645,0.520433,2.4413
-0.363814,0.226989,2.45615
-0.561511,0.202802,2.34336
-0.737625,0.17463,2.23095
-0.804302,0.151147,2.17144
0.015281,0.252859,2.53923
0.242005,0.232815,2.52122
0.444268,0.233701,2.48582
0.536861,0.231996,2.46092
-0.225711,-0.148316,2.41595
-0.234952,-0.58422,2.46665
-0.242906,-0.92869,2.54823
-0.226649,-0.962197,2.47827
-0.0601724,-0.141531,2.45687
-0.0418821,-0.579715,2.46293
-0.0227558,-0.932883,2556
-0.00649883,-0.966361,2.48604
-0.148772,-0.0580991,2.44787
-0.162291,-0.00252096,2.49623
-0.173443,0.312942,2.48483
-0.166505,0.520352,2.44133
-0.363834,0.226811,2.45623
-0.561589,0.202555,2.34339
-0.737628,0.1736,2.23105
-0.80453,0.150539,2.17156
0.015185,0.252706,2.53929
0.241806,0.232376,2.5213
0.444092,0.233217,2.48577
0.536645,0.231359,2.46087
-0.225711,-0.148495,2.41607
-0.234969,-0.584273,2.4667
-0.242909,-0.928845,2.54826
-0.226672,-0.962362,2.4783
-0.0602106,-0.141659,2.45689
-0.0418923,-0.579865,2.46305
-0.0227683,-0.932932,2.55602
-0.00652649,-0.96642,2.48606
-0.148804,-0.05827,2.4479
-0.162327,-0.00263204,2.49626
-0.17359,0.31298,2.48476
-0.166562,0.520261,2.44136
-0.363882,0.226635,2.45633
-0.561653,0.202344,2.34341
-0.737621,0.172729,2.23113
-0.804727,0.150044,2.17167
0.0150746,0.252544,2.53935
0.241636,0.232011,2.52137
0.443939,0.232808,2.48574
0.536457,0.230807,2.46083
-0.225709,-0.148661,2.41619
-0.234992,-0.584327,2.46676
-0.242912,-0.928985,2.54831
-0.226695,-0.962512,2.47834
-0.0602456,-0.141784,2.4569
-0.04192,-0.57999,2.46315
-0.022775,-0.932983,2.55604
-0.00654827,-0.966479,2.48608
-0.148841,-0.0584395,2.44794
-0.162367,-0.00274398,2.49629
-0.173728,0.313015,2.48469
-0.166616,0.520165,2.44139
-0.363933,0.226472,2.45642
-0.561707,0.20216,2.34343
-0.737616,0.172099,2.23118
-0.804862,0.149674,2.17172
0.0149634,0.252385,2.53941
0.241512,0.231721,2.52142
0.443832,0.232496,2.48572
0.536338,0.230414,2.46083
-0.225716,-0.148826,2.4163
-0.235016,-0.584377,2.46681
-0.242921,-0.929113,2.54834
-0.226721,-0.962649,2.47838
-0.0602846,-0.141909,2.45692
-0.0419496,-0.580109,2.46324
-0.0227793,-0.933013,2.55605
-0.00656374,-0.966515,2.48609
-0.148872,-0.0585968,2.44798
-0.162402,-0.00284875,2.49632
-0.173822,0.31305,2.48464
-0.166666,0.520077,2.44141
-0.363983,0.226325,2.4565
-0.561753,0.201996,2.34344
-0.737611,0.171679,2.23121
-0.804942,0.149441,2.17176
0.0148577,0.252238,2.53947
0.241383,0.231468,2.52147
0.44373,0.232265,2.48574
0.536228,0.230132,2.46087
-0.225722,-0.148979,2.41641
-0.235043,-0.584425,2.46686
-0.242939,-0.929254,2.54838
-0.226756,-0.962798,2.47841
-0.060321,-0.14203,2.45695
-0.0419803,-0.580221,2.46333
-0.0227823,-0.933034,2.55606
-0.00657567,-0.966541,2.4861
-0.148901,-0.0587399,2.44801
-0.162435,-0.00294907,2.49635
-0.17389,0.313073,2.48461
-0.166716,0.519991,2.44144
-0.364032,0.226193,2.45658
-0.561793,0.20185,2.34345
-0.737625,0.171436,2.23125
-0.804998,0.14928,2.17179
0.0147591,0.252102,2.53953
0.24127,0.231259,2.52151
0.443641,0.232088,2.48578
0.536138,0.229931,2.46102
-0.225728,-0.149118,2.41651
-0.23507,-0.584474,2.46691
-0.242958,-0.929384,2.54841
-0.22679,-0.962935,2.47844
-0.060355,-0.142142,2.45697
-0.0420073,-0.580325,2.46342
-0.0227855,-0.933045,2.55607
-0.00658583,-0.966556,2.48611
-0.148928,-0.0588703,2.44805
-0.162466,-0.00304385,2.49638
-0.173951,0.313089,2.48459
-0.16676,0.519912,2.44146
-0.364075,0.226073,2.45665
-0.561847,0.201696,2.34347
-0.737675,0.171378,2.23127
-0.805036,0.149199,2.17184
0.014667,0.25198,2.53959
0.241172,0.231087,2.52154
0.44355,0.23204,2.48591
0.536053,0.229854,2.46128
-0.225735,-0.149242,2.41661
-0.235095,-0.584522,2.46695
-0.242979,-0.929507,2.54843
-0.226824,-0.963064,2.47846
-0.0603867,-0.142247,2.45699
-0.0420318,-0.580417,2.4635
-0.0227887,-0.933053,2.55608
-0.00659503,-0.966566,2.48612
-0.148952,-0.0589884,2.44808
-0.162495,-0.00313167,2.49641
-174,0.313102,2.48457
-0.166788,0.519831,2.44149
-0.364114,0.225966,2.45671
-0.561889,0.201578,2.34348
-0.73776,0.171671,2.23126
-0.804977,0.149385,2.17191
0.0145834,0.251868,2.53964
0.241082,0.230978,2.52157
0.443431,0.23213,2.48607
0.535952,0.22985,2.46154
-0.22574,-0.149355,2.41669
-0.235123,-0.584579,2.46701
-0.242996,-0.929598,2.54846
-0.226852,-0.96316,2.47849
-0.0604161,-0.142345,2.45702
-0.0420563,-0.580483,2.46356
-0.0227925,-0.933058,2.55609
-0.00660428,-0.966574,2.48613
-0.148973,-0.0590951,2.44811
-0.162521,-0.00321206,2.49644
-0.174035,0.313115,2.48455
-0.166812,0.519755,2.44152
-0.364147,0.225869,2.45676
-0.562335,0.20428,2.34202
-0.737978,0.171849,2.23125
-0.805705,0.150633,2.17096
0.0145076,0.251767,2.53969
0.241006,0.230909,2.5216
0.443292,0.232473,2.48636
0.535845,0.230056,2.46192
-0.225747,-0.149453,2.41676
-0.235151,-0.584632,2.46706
-0.24301,-0.929642,2.54848
-0.226874,-0.963207,2.47851
-0.0604448,-0.142438,2.45704
-0.0420786,-0.580539,2.46362
-0.0227958,-0.933081,2.5561
-0.00661389,-0.9666,2.48614
-0.148992,-0.0591949,2.44814
-0.162545,-0.00328819,2.49647
-0.174068,0.31313,2.48454
-0.16682,0.519682,2.44156
-0.36417,0.225777,2.45681
-0.561755,0.208303,2.34002
-0.737997,0.172197,2.23137
-0.806378,0.152305,2.16997
0.0144374,0.251675,2.53974
0.240947,0.230874,2.52161
0.443184,0.233029,2.48673
0.535856,0.231119,2.46301
-0.22575,-0.149543,2.41682
-0.23518,-0.584681,2.46711
-0.243024,-0.929677,2.54849
-0.226895,-0.963244,2.47853
-0.0604708,-0.142527,2.45707
-0.0420929,-0.58057,2.46365
-0.0227961,-0.933099,2.5561
-0.00661882,-0.96662,2.48614
-0.14901,-0.0592837,2.44817
-0.16257,-0.00335925,2.49649
-0.174106,0.313139,2.48453
-0.166831,0.519609,2.4416
-0.364192,0.225698,2.45684
-0.560273,0.212686,2.33769
-0.737766,0.17299,2.23169
-0.807014,0.154451,2.16916
0.0143724,0.251592,2.53978
0.240889,0.230911,2.52161
0.443113,0.233807,2.48718
0.535914,0.232795,2.46415
-0.225753,-0.149621,2.41688
-0.235209,-0.584729,2.46715
-0.243046,-0.929744,2.54853
-0.226923,-0.963313,2.47856
-0.0604949,-0.142609,2.45709
-0.0421044,-0.58059,2.46368
-0.0227957,-0.933116,2.5561
-0.00662255,-0.96664,2.48614
-0.149023,-0.0593592,2.44819
-0.162591,-0.00342342,2.49652
-0.174149,0.313144,2.48452
-0.166839,0.519546,2.44163
-0.364212,0.225627,2.45688
-0.559711,0.214808,2.33672
-0.737598,0.174353,2.2318
-0.808178,0.158102,2.16821
0.0143132,0.251517,2.53982
0.243847,0.23246,2.5211
0.446411,0.235776,2.48783
0.539822,0.235727,2.46552
-0.225752,-0.149688,2.41692
-0.235236,-0.584767,2.46719
-0.24307,-0.929801,2.54855
-0.226953,-0.963372,2.47858
-0.0605055,-0.142677,2.45712
-0.0421138,-0.580604,2.46369
-0.0227979,-0.933125,2.55611
-0.00662817,-0.966651,2.48615
-0.149033,-0.0594174,2.44821
-0.162609,-0.00347326,2.49653
-0.174187,0.31315,2.4845
-0.166846,0.519488,2.44166
-0.364233,0.225578,2.45691
-0.559384,0.21619,2.33617
-0.737426,0.176744,2.23168
-0.809138,0.162191,2.16718
0.0142603,0.251451,2.53986
0.245459,0.233831,2.52081
0.448308,0.237689,2.48844
0.541959,0.238193,2.46652
-0.225752,-0.149742,2.41696
-0.235259,-0.584798,2.46722
-0.243091,-0.929844,2.54857
-0.226979,-0.963416,2.4786
-0.0605135,-0.142733,2.45714
-0.0421235,-0.580614,2.46371
-0.0228,-0.933133,2.55611
-0.00663358,-0.966661,2.48615
-0.149042,-0.0594665,2.44823
-0.162625,-0.00351817,2.49655
-0.17422,0.313152,2.48449
-0.166851,0.519435,2.44169
-0.364255,0.225542,2.45693
-0.560265,0.218773,2.33504
-0.738345,0.17918,2.23083
-0.809859,0.166193,2.16636
0.0142122,0.251393,2.5399
0.246757,0.235148,2.52054
0.449997,0.240139,2.48918
0.543717,0.241176,2.4673
-0.225752,-0.149788,2417
-0.235282,-0.584826,2.46724
-0.243112,-0.929889,2.5486
-0.227004,-0.963462,2.47863
-0.0605198,-0.142783,2.45716
-0.04213,-0.580624,2.46372
-0.0228031,-0.933144,2.55611
-0.00663978,-0.966673,2.48615
-0.14905,-0.059498,2.44825
-0.162638,-0.00354627,2.49657
-0.17425,0.313166,2.48449
-0.166855,0.519388,2.44171
-0.364287,0.225527,2.45695
-0.562017,0.221571,2.33352
-0.739996,0.181663,2.22956
-0.810407,0.16962,2.16576
0.0141699,0.25134,2.53993
0.247511,0.236348,2.52034
0.451036,0.243359,2.49015
0.544587,0.24418,2.46775
-0.225753,-0.149816,2.41702
-0.235301,-0.584844,2.46726
-0.243132,-0.929931,2.54862
-0.227027,-0.963504,2.47865
-0.0605244,-0.142824,2.45719
-0.042136,-0.580631,2.46373
-0.0228062,-0.933156,2.55611
-0.00664527,-0.966687,2.48615
-0.149056,-0.0595225,2.44826
-0.16265,-0.0035691,2.49658
-0.174273,0.313178,2.48448
-0.166858,0.519348,2.44173
-0.36431,0.225521,2.45696
-0.564289,0.224212,2.33181
-0.742217,0.184284,2.22787
-0.810835,0.172866,2.16494
0.0141319,0.251294,2.53996
0.247975,0.237632,2.52012
0.451575,0.246613,2.49107
0.544837,0.247004,2.46766
-0.225754,-0.149837,2.41704
-0.235317,-0.584858,2.46728
-0.243151,-0.929963,2.54864
-0.227046,-0.963536,2.47867
-0.0605267,-0.142859,2.45721
-0.042143,-0.580633,2.46374
-0.0228125,-0.933169,2.55611
-0.00665295,-0.966701,2.48615
-0.149061,-0.0595407,2.44827
-0.162661,-0.0035867,2.4966
-0.174293,0.31319,2.48448
-0.16686,0.519313,2.44175
-0.364339,0.225529,2.45697
-0.565116,0.225366,2.33127
-0.743368,0.187418,2.22649
-0.811148,0.176149,2.16432
0.0140972,0.251254,2.53999
0.248267,0.238739,2.51993
0.45179,0.250035,2.49173
0.544768,0.250267,2.4674
-0.225755,-0.149851,2.41705
-0.235335,-0.584869,2.46729
-0.243169,-0.929989,2.54866
-0.227063,-0.963562,2.47869
-0.0605285,-0.142889,2.45723
-0.042151,-0.580632,2.46374
-0.0228083,-0.933222,2.55611
-0.00664887,-0.966757,2.48615
-0.149066,-0.0595524,2.44828
-0.162672,-0.00359949,2.49661
-0.174319,0.313204,2.48448
-0.166862,0.519283,2.44176
-0.364375,0.225558,2.45698
-0.565682,0.226114,2.33096
-0.744029,0.190304,2.22531
-0.811075,0.180473,2.1638
0.0140653,0.251219,2.54002
0.248412,0.239894,2.51975
0.451731,0.253705,2.49224
0.544389,0.254216,2.46702
-0.225756,-0.149859,2.41706
-0.235354,-0.58488,2.4673
-0.243185,-0.930012,2.54867
-0.227078,-0.963583,2.4787
-0.0605286,-0.142911,2.45726
-0.0421635,-0.580626,2.46374
-0.0227999,-0.933279,2.55611
-0.00664001,-0.966815,2.48614
-0.149071,-0.0595578,2.4483
-0.162683,-0.00360765,2.49662
-0.174342,0.313216,2.48449
-0.166864,0.519255,2.44177
-0.364432,0.225633,2.45698
-0.566119,0.226599,2.33084
-0.744269,0.193517,2.22401
-0.810776,0.184747,2.16349
0.0140371,0.251191,2.54005
0.249649,0.243565,2.51902
0.452788,0.257493,2.49246
0.545207,0.257983,2.46658
-0.225761,-0.149859,2.41707
-0.235372,-0.584889,2.46732
-0.243195,-0.930023,2.54867
-0.227087,-0.963595,2.4787
-0.0605289,-0.142927,2.45728
-0.0421783,-0.580614,2.46375
-0.0227908,-0.933326,2.55611
-0.00663076,-0.966863,2.48614
-0.149076,-0.0595562,2.44831
-0.162692,-0.00361173,2.49663
-0.174351,0.313221,2.48449
-0.166866,0.519229,2.44179
-0.364493,0.225728,2.45699
-0.566324,0.226866,2.33102
-0.7437,0.197939,2.22274
-0.810367,0.188438,2.16333
0.0140116,0.251173,2.54007
0.250426,0.246686,2.51848
0.453484,0.261011,2.49266
0.545902,0.262843,2.46657
-0.225767,-0.149846,2.41708
-0.235389,-0.584899,2.46733
-0.243204,-0.930033,2.54868
-0.227096,-0.963604,2.47871
-0.0605285,-0.142939,2.45729
-0.0421957,-0.580595,2.46374
-0.0227772,-0.933443,2.55609
-0.00661625,-0.966982,2.48613
-0.149077,-0.0595473,2.44833
-0.162696,-0.00361068,2.49665
-0.174336,0.313246,2.48451
-0.16687,0.51921,2.4418
-0.364547,0.225832,2.45698
-0.56636,0.226942,2.33143
-0.742929,0.201851,2.22179
-0.809881,0.19162,2.16306
0.0139881,0.25116,2.54009
0.251048,0.249456,2518
0.454045,0.264128,2.49278
0.54641,0.267062,2.46642
-0.225771,-0.149823,2.41709
-0.235405,-0.584907,2.46734
-0.243213,-0.93004,2.54868
-0.227103,-0.963611,2.47871
-0.0605248,-0.142945,2.45732
-0.0422179,-0.580565,2.46374
-0.0227757,-0.933441,2.55612
-0.00661332,-0.96698,2.48616
-0.14908,-0.0595147,2.44835
-0.162703,-0.00359739,2.49667
-0.174317,0.313273,2.48453
-0.166872,0.519196,2.44181
-0.364631,0.226012,2.45697
-0.5662,0.226918,2.33204
-0.741944,0.20548,2.22112
-0.809366,0.194589,2.16267
0.0139648,0.251158,2.54011
0.252679,0.25299,2.51734
0.455495,0.267337,2.49263
0.54798,0.271329,2.46623
-0.225781,-0.149775,2.4171
-0.235419,-0.584914,2.46735
-0.243223,-0.930048,2.54869
-0.22711,-0.963618,2.47871
-0.0605224,-0.142941,2.45735
-0.0422411,-0.580523,2.46373
-0.0227776,-0.933427,2.55615
-0.00661266,-0.966966,2.48619
-0.149082,-0.0594663,2.44838
-0.162708,-0.00357417,2.49669
-0.174293,0.313302,2.48456
-0.166874,0.519184,2.44182
-0.364712,0.22622,2.45694
-0.565722,0.226872,2.33293
-0.740597,0.209012,2.22073
-0.808869,0.197492,2.16222
0.0139433,0.251169,2.54013
0.25384,0.255775,2.51682
0.456654,0.270487,2.49245
0.549141,0.275094,2.46604
-0.225788,-0.14971,2.41711
-0.235433,-0.584919,2.46737
-0.243232,-0.930056,2.54869
-0.227116,-0.963624,2.47872
-0.0605185,-0.142929,2.45738
-0.0422563,-0.58048,2.46372
-0.0227723,-0.933429,2.55617
-0.00660454,-0.966968,2.48621
-0.149085,-0.0593588,2.44841
-0.162718,-0.00351687,2.49672
-0.174283,0.313328,2.48457
-0.166879,0.519173,2.44183
-0.3648,0.226469,2.4569
-0.56497,0.22693,2.33392
-0.739075,0.212467,2.22063
-0.808425,0.200883,2.16199
0.0139207,0.251256,2.54018
0.255174,0.258446,2.51628
0.458057,0.273716,2.49241
0.550435,0.278938,2.46565
-0.225799,-0.149583,2.4171
-0.235445,-0.584922,2.46737
-0.243242,-0.930062,2.54869
-0.227122,-0.963629,2.47872
-0.06051,-0.142893,2.45743
-0.0422658,-0.580434,2.46373
-0.0227688,-0.933447,2.55619
-0.00659703,-0.966987,2.48623
-0.149092,-0.0592128,2.44846
-0.162733,-0.00344119,2.49675
-0.174281,0.313345,2.48459
-0.166883,0.519163,2.44185
-0.364896,0.226759,2.45685
-0.564094,0.227073,2.33492
-0.737666,0.215595,2.22078
-0.807777,0.204466,2.16202
0.0139182,0.251429,2.54026
0.256239,0.260637,2.51583
0.459219,0.276652,2.49245
0.551439,0.282416,2.46527
-0.225811,-0.149432,2.4171
-0.235456,-0.584922,2.46738
-0.243253,-0.930069,2.54869
-0.227128,-0.963634,2.47872
-0.0604997,-0.142841,2.45748
-0.0422736,-0.580388,2.46373
-0.0227657,-0.933465,2.55621
-0.0065889,-0.967006,2.48625
-0.149095,-0.059034,2.4485
-0.162749,-0.00334279,2.49678
-0.174279,0.313362,2.4846
-0.166887,0.519167,2.44188
-0.364967,0.227094,2.45679
-0.563062,0.227238,2.33592
-0.73566,0.220254,2.22084
-0.807216,0.207914,2.16185
0.0139498,0.251707,2.54037
0.257252,0.263089,2.51536
0.460282,0.279715,2.49244
0.552283,0.28553,2.46486
-0.225817,-0.149247,2.41708
-0.235465,-0.584922,2.46739
-0.243264,-0.930076,2.5487
-0.227132,-0.963639,2.47872
-0.0604869,-0.14277,2.45755
-0.042273,-0.580335,2.46375
-0.0227628,-0.933475,2.55622
-0.00658102,-0.967017,2.48627
-0.149089,-0.0588017,2.44856
-0.162761,-0.0032137,2.49682
-0.174275,0.31338,2.48462
-0.166892,0.519173,2.44191
-0.365017,0.227447,2.4567
-0.562472,0.228333,2.33603
-0.73511,0.223491,2.2204
-0.806591,0.211409,2.16086
0.0140162,0.252128,2.54053
0.257993,0.265808,2.51486
0.461024,0.282915,2.4923
0.552997,0.289742,2.4648
-0.225814,-0.149011,2.41704
-0.235472,-0.584919,2.4674
-0.243281,-0.9301,2.54869
-0.227139,-0.963657,2.47872
-0.0604644,-0.142661,2.45763
-0.0422684,-0.580281,2.46376
-0.0227598,-0.933484,2.55623
-0.00657152,-0.967026,2.48628
-0.149078,-0.0585407,2.44861
-0.162774,-0.00306543,2.49687
-0.174273,0.313395,2.48463
-0.166896,0.519184,2.44194
-0.365046,0.227806,2.45661
-0.562279,0.230108,2.33555
-0.735237,0.226679,2.21954
-0.806171,0.214547,2.15981
0.0140859,0.252605,2.54071
0.258934,0.268436,2.51438
0.461952,0.285889,2.49192
0.553884,0.293709,2.46432
-0.225802,-0.148734,2.41698
-0.235479,-0.584916,2.4674
-0.243301,-0.93013,2.54869
-0.227146,-0.963682,2.47872
-0.0604338,-0.14252,2.45774
-0.0422635,-0.580223,2.46378
-0.0227581,-0.933486,2.55624
-0.00656327,-0.967027,2.48629
-0.149062,-0.0582763,2.44866
-0.162785,-0.00290914,2.4969
-0.174272,0.31341,2.48464
-0.166903,0.519203,2.44198
-0.365058,0.228175,2.4565
-0.562266,0.232009,2.33478
-0.735536,0.229368,2.21852
-0.805872,0.217173,2.15866
0.014171,0.253132,2.54088
0.259912,0.270803,2514
0.462926,0.288689,2.4915
0.554909,0.297584,2.46407
-0.225783,-0.148456,2.41692
-0.235485,-0.584912,2.46741
-0.243312,-0.930144,2.54868
-0.227148,-0.963692,2.47872
-0.0603953,-0.142365,2.45785
-0.0422567,-0.580164,2.46379
-0.0227568,-0.933489,2.55625
-0.00655512,-0.96703,2.4863
-0.14904,-0.058011,2.44871
-0.162793,-0.00274715,2.49694
-0.174271,0.313424,2.48465
-0.16691,0.519221,2.44202
-0.365058,0.228534,2.45636
-0.562001,0.233846,2.33399
-0.73566,0.231626,2.21777
-0.805871,0.220283,2.15683
0.0142781,0.253691,2.54106
0.260759,0.272783,2.51371
0.463769,0.291101,2.49108
0.555738,0.300738,2.46375
-0.225758,-0.148187,2.41686
-0.23549,-0.584907,2.46742
-0.243323,-0.930158,2.54867
-0.227148,-0.963703,2.47871
-0.0603524,-0.142203,2.45797
-0.0422461,-0.580106,2.46381
-0.0227574,-0.933475,2.55626
-0.00654314,-0.967013,2.48632
-0.149009,-0.0577291,2.44875
-0.162794,-0.00257176,2.49698
-0.17425,0.313431,2.48466
-0.166932,0.519253,2.44205
-0.365063,0.228901,2.45621
-0.56182,0.235607,2.33314
-0.735822,0.233364,2.21709
-0.805877,0.222862,2.15525
0.0144038,0.25429,2.54126
0.261474,0.274554,2.51345
0.464444,0.293039,2.49072
0.556354,0.303364,2.46333
-0.225731,-0.147921,2.41679
-0.235494,-0.584902,2.46742
-0.243343,-0.930178,2.54865
-0.227152,-0.963717,2.4787
-0.0603085,-0.142035,2.45808
-0.0422341,-0.580049,2.46383
-0.0227569,-0.933467,2.55628
-0.00652858,-0.967002,2.48635
-0.148968,-0.0574562,2.4488
-0.162787,-0.00239622,2.49701
-0.174224,0.31344,2.48468
-0.166953,0.519285,2.44208
-0.365047,0.229253,2.45605
-0.561853,0.23731,2.33216
-0.761194,0.239275,2.19682
-0.805948,0.225099,2.15401
0.0145265,0.254865,2.54143
262,0.276064,2.51322
0.464936,0.294802,2.49032
0.55682,0.305748,2.46308
-0.225687,-0.147659,2.41671
-0.235497,-0.584897,2.46743
-0.243343,-0.930242,2.54863
-0.227128,-0.963781,2.47869
-0.0602569,-0.141863,2.45819
-0.0422152,-0.579988,2.46385
-0.0227463,-0.933482,2.55631
-0.00649475,-0.96702,2.48639
-0.148919,-0.0571807,2.44884
-0.162773,-0.00221314,2.49704
-0.174188,0.313448,2.48469
-0.166971,0.519319,2.4421
-0.365016,0.229587,2.45588
-0.562033,0.238831,2.3312
-0.760181,0.243239,2.19583
-0.806074,0.227072,2.15298
0.0146692,0.255457,2.54162
0.262407,0.277552,2.51303
0.465302,0.296893,2.49
0.557136,0.308226,2.46294
-0.225638,-0.147403,2.41663
-0.235501,-0.58489,2.46743
-0.243343,-0.93031,2.54861
-0.2271,-0.963849,2.47867
-0.0602005,-0.141683,2.45831
-0.042195,-0.579924,2.46387
-0.0226988,-0.93363,2.5564
-0.00640354,-0.967176,2.48649
-0.148869,-0.0569214,2.44887
-0.162757,-0.00203916,2.49708
-0.174156,0.313454,2.48471
-0.166988,0.519348,2.44213
-0.364973,0.229896,2.45571
-0.562248,0.240174,2.33031
-0.757236,0.246248,2.19674
-0.806249,0.228934,2.15197
0.0148118,0.256006,2.54178
0.262824,0.279071,2.51276
0.465679,0.298903,2.48964
0.557509,0.310513,2.46291
-0.225583,-0.14716,2.41655
-0.235503,-0.584883,2.46744
-0.243342,-0.930379,2.54859
-0.227071,-0.963918,2.47865
-0.0601416,-0.141506,2.45842
-0.0421742,-0.579861,2.46389
-0.0226607,-0.93369,2.55644
-0.00632682,-0.967244,2.48654
